baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GP5	2.03418201921108	-0.0219358255312573	0.100725017083475	-0.217779318052418	0.827601059615192	0.900895293272463
GP6	61.2619898722131	0.0793684698455746	0.0710988041767031	1.11631230320441	0.264288477061053	0.429317049015381
GP9	0.855281567780394	0.232813036283868	0.163130695178693	1.42715652642101	0.1535347822226	0.297574514728234
GPA33	3.67837451248853	-0.099037499286161	0.0791069713240059	-1.2519440149026	0.210590264826726	0.369090010854043
GPAA1	1265.80971718448	-0.0131327725183222	0.031284449061289	-0.419785961152583	0.674641821526551	0.798898936154895
GPALPP1	470.96674761339	-0.156487867484666	0.0315811820463812	-4.95509849045051	7.22936603327894e-07	7.88000897627404e-05
GPAM	833.306590419631	0.0397091430640124	0.0546689465630174	0.726356470363652	0.467620269171855	0.63221209805893
GPANK1	347.39417317722	0.0969081177165153	0.0351290131552595	2.75863478681314	0.00580433630165316	0.0308195319987595
GPAT2	98.817507956601	0.120149824891846	0.0512508679447471	2.34434712445022	0.0190604226105673	0.0696911781147134
GPATCH1	269.202174915556	-0.0117979472115273	0.02292637270524	-0.514601562279879	0.606831473181572	0.748008268969404
GPATCH11	471.293848088452	-0.0487336496903029	0.0198733679443194	-2.45220889719565	0.0141982208991798	0.0568398065713488
GPATCH2	271.962858364133	-0.093401597568747	0.0277492335061939	-3.36591630712606	0.000762898514448234	0.00821229450552941
GPATCH2L	969.953689582401	-0.115715585211733	0.0416365090702689	-2.77918557044354	0.00544953833338353	0.0295976022738546
GPATCH3	267.852823076606	0.0337959452723637	0.025693834057788	1.31533290035085	0.188398045567507	0.34139758759206
GPATCH4	752.917269512793	0.0795363269413639	0.0499405696400226	1.59261953787614	0.111245567795283	0.2376136228075
GPATCH8	1620.63406442817	0.00698013872190301	0.0289334642103039	0.241247942906788	0.809362954908409	0.889027086545673
GPBAR1	5.49865806402309	0.191747535396362	0.0766638440198478	2.50114689457418	0.0123791820202135	0.0517221802295854
GPBP1	1850.44750094165	-0.0304296216745706	0.0241080899538628	-1.26221619932586	0.206871001190815	0.364839861772465
GPBP1L1	1041.70543965141	0.020532956082257	0.019917652743333	1.03089236200937	0.302591298793374	0.47050150721227
GPC1	3784.81576780046	-0.00574745528044411	0.0393380899734949	-0.14610407582871	0.883839228900622	0.93464016572559
GPC2	58.9099598395856	0.221940549526591	0.0542573453100998	4.09051619201276	4.30414158958778e-05	0.00135468181949602
GPC3	7.97280343646084	0.055976227555204	0.0791781165348791	0.706965889123489	0.479587675906647	0.642974704969296
GPC4	311.091643451464	0.108435006427269	0.0492375877475196	2.20228104965869	0.0276454619506953	0.0900100509238213
GPC5	231.683218049119	-0.109771162584317	0.0572423814835406	-1.91765541089308	0.0551547190901264	0.144753361104026
GPC6	54.3948367644097	-0.190703204880432	0.049346574035052	-3.86456828279448	0.000111285855742335	0.00249185421947082
GPCPD1	704.004513797897	-0.257873036840438	0.0453763709692275	-5.68298062036116	1.3236727338654e-08	3.70009228235826e-06
GPD1	142.21531376716	0.0462450812512163	0.0501955223030855	0.921298935231394	0.356894376876329	0.527171815708095
GPD1L	1137.77853541679	-0.0747161176981594	0.0316559154393918	-2.36025768520928	0.0182622446928468	0.067470254268115
GPD2	1063.9985612778	-0.0267638274431502	0.0380585884201553	-0.703227012722743	0.481914287577359	0.645494745962069
GPER1	392.081467790566	0.305439628456655	0.0635864674560476	4.80353195698097	1.55890994793518e-06	0.000150331098012233
GPHA2	0.856603876504293	0.0384392083326793	0.132294693594333	0.290557446321685	0.771389809412516	0.866482389456758
GPHB5	0.807717311870071	-0.075224919210768	0.140278609387044	-0.536253670744727	0.591783245012967	0.736531089358688
GPHN	733.806191049254	-0.118369545331759	0.0282667672892167	-4.18758693276238	2.81936043397017e-05	0.00104550877143001
GPI	7675.07372052364	-0.0257017683536624	0.0320139434116569	-0.80283044244727	0.422072744086	0.589012217389038
GPKOW	495.093800314015	-0.0374567290436634	0.0220716882930743	-1.69704866008898	0.0896874612812765	0.204530803117069
GPLD1	172.455267655488	-0.145028909295376	0.068290776225505	-2.123696893069	0.033695497362746	0.102470023652176
GPM6A	18026.4189924512	-0.0731192425045606	0.0368511837733477	-1.98417621952876	0.0472361985945607	0.130068407664813
GPM6B	16987.2197705731	0.0378585116200033	0.0377528980114087	1.00279749672628	0.315958576901018	0.484917097459384
GPN1	254.342171532717	-0.0319737898562974	0.0356681208721406	-0.896424848702114	0.370025900890627	0.540809486282295
GPN2	648.07687946437	0.00880834653981899	0.0294266794017881	0.299331991202641	0.764686747476134	0.862306332260321
GPN3	153.17604111438	-0.0665695451108378	0.0402020742376495	-1.6558733939279	0.097747460675416	0.217354534381015
GPNMB	648.462404674269	0.0498316940822539	0.0695994669253391	0.715978099885584	0.474004871757403	0.638254870051088
GPR1	1.36358589693206	-0.0442679777271259	0.119343729378273	-0.370928392783953	0.710690866950527	0.825977965069714
GPR101	0.420179854185277	-0.550129676007866	0.281858796744394	-1.95179175658923	0.0509629333871378	0.137021191208887
GPR107	1371.73260252438	-0.0745843940580939	0.0260124862149593	-2.8672535736012	0.00414051115485125	0.024566175832755
GPR108	809.519979876845	0.178800803791054	0.0346282756389753	5.16343365332947	2.42460544625268e-07	3.53116277218531e-05
GPR110	0.168225201433572	0.159739350896205	0.325911350093221	0.490131291378819	0.624040996795472	0.760299087202975
GPR111	1.19611638451103	-0.148569399496271	0.139983160409009	-1.06133765705942	0.28853647802441	0.455671249468857
GPR112	0.538673158662485	-0.0618503180365041	0.199149783058352	-0.310571857456564	0.756126124371104	0.856500562275264
GPR113	19.5558493113524	-0.126981201488333	0.0490276028426714	-2.58999408753091	0.00959775803586811	0.0436241134328954
GPR114	8.56684419845989	-0.0198799334049816	0.0725521557047537	-0.274008859032139	0.784077813599347	0.874392657369586
GPR115	2.68767594111856	-0.00566879431575317	0.103682749405791	-0.0546744212344021	0.956397847770936	0.975191569083843
GPR116	777.687847400181	-0.123118593186112	0.0475425163883546	-2.58965243194973	0.00960728779625035	0.043654173772226
GPR12	332.770602436721	-0.149572530154288	0.047250173100934	-3.16554459673146	0.00154792931039559	0.0131707182562402
GPR123	1132.72453322523	-0.0895120915871625	0.0393818552228693	-2.27292724226923	0.0230305648184959	0.0793208900773753
GPR124	510.908651422258	-0.00244835887355963	0.0341205116384476	-0.0717562180632946	0.942795915880279	0.96758429668509
GPR125	950.557250320572	0.105405446658069	0.0458818700442826	2.29732237496724	0.0216003863124246	0.075980575437514
GPR126	39.1482506455021	-0.190164287023586	0.0748527627474707	-2.54051126563143	0.0110690527591185	0.0479743151414002
GPR132	25.6890594490982	0.0403848121781259	0.0462302379511957	0.873558388792186	0.382358795432577	0.553189772405208
GPR133	127.919895681233	0.00795498395683168	0.0545708992317914	0.145773371317241	0.884100297929144	0.934745135639946
GPR135	103.571320360925	-0.0979650352092037	0.0709409192384967	-1.38093833940683	0.167297920360457	0.315877574655962
GPR137	1297.24381140642	0.11368459707336	0.0349230789274337	3.25528563244907	0.0011327837623764	0.0106350354202304
GPR137B	584.703861598627	-0.0260291854141317	0.0441534789977917	-0.589516069966618	0.555515135285079	0.70708231563056
GPR137C	352.461326398749	-0.119398938763179	0.0485863257779982	-2.45745972454759	0.0139923499301624	0.0562126603244425
GPR139	0.220023802166767	-0.428713962060705	0.348979832802981	-1.22847775648611	0.219267674421887	0.380279001841862
GPR141	1.97550088834766	0.0252614736591521	0.129036166533258	0.195770490846388	0.844789808008016	0.911703852206671
GPR142	0.773439754252756	-0.266788851181675	0.164676513313282	-1.62007833305369	0.105215451084442	0.227936122843057
GPR143	123.332690443518	0.0242899408102601	0.0479633855254538	0.506426736648305	0.612557109137388	0.752497047528723
GPR144	0.71036548947344	-0.334719941474232	0.160695094778025	-2.08295058375363	0.0372557281403887	0.110122522119481
GPR146	326.969052887294	0.146990321100851	0.0555671344240021	2.64527445268725	0.00816246828207953	0.0390244793921987
GPR148	0.190470114673082	-0.0172451439391864	0.292030932017558	-0.0590524566012395	0.952910326649903	0.973238780786697
GPR149	4.89540790687805	-0.458401692606262	0.133494683974163	-3.43385728150031	0.000595057415798998	0.00693040256858673
GPR150	74.7479862130313	-0.0668218512795429	0.0527079758347484	-1.26777494717393	0.204878331295081	0.361914826182352
GPR151	8.77789646563781	-0.25026461973169	0.0748742543433405	-3.34246560351821	0.000830376459678311	0.00863187168960432
GPR152	0.428677876135144	-0.0724886958040655	0.18519418774317	-0.391419928926679	0.695486863882997	0.814534588319788
GPR153	379.456088186822	0.00976415353357769	0.0392262935078709	0.248918586499091	0.803423757772826	0.886113335212908
GPR155	1454.83015574993	-0.0774890779422398	0.0367347106676291	-2.10942393539862	0.0349080052706222	0.10492380148199
GPR156	14.6987211654229	-0.152327824218234	0.0510796129130874	-2.98216481157407	0.00286217872350787	0.0191893305443384
GPR157	31.4925553616715	0.0338286843743837	0.0405309144482692	0.83463906094594	0.403920962283061	0.573517466600666
GPR158	965.756733964606	-0.272543115918555	0.0691997890303589	-3.93849634135426	8.19938442345543e-05	0.00203005044918437
GPR160	15.0330138060274	-0.00519363642075947	0.0726498705527612	-0.0714885846491309	0.943008909443735	0.967688282880536
GPR161	150.938817622451	-0.0016352529939627	0.0341082779969207	-0.0479429947800451	0.961761673888575	0.978516164670905
GPR162	3030.36607281782	0.0191255411551257	0.0388387159544749	0.492434950154992	0.62241189705061	0.758918709142738
GPR17	238.7681877216	-0.0704229031630162	0.0656031338912079	-1.07346858276315	0.283060927479245	0.449665366413871
GPR171	2.0474280692185	0.216614267203345	0.118711170764335	1.82471679631033	0.0680437772775774	0.168154385284143
GPR173	455.161448210673	-0.0152958683642255	0.0289052442559342	-0.52917277670419	0.596685599701489	0.740240381419221
GPR176	568.405108532774	-0.0742568868474295	0.033228247232224	-2.23475184617674	0.0254336447869292	0.0849307317538091
GPR18	0.156881117869837	-0.244495244798463	0.49205247766115	-0.496888555384603	0.619267642515044	0.756986063204764
GPR180	401.710915370852	-0.0872859718076853	0.0370770505947469	-2.35417786494733	0.0185637260732966	0.0683945443402004
GPR182	0.233459358522517	-0.0425042257641406	0.247886960231106	-0.171466162336711	0.863857234929302	0.922970824151392
GPR183	17.6785862217055	-0.125950555653112	0.108273787851275	-1.16325990022735	0.244724069934367	0.408613944171682
GPR19	123.680520716427	-0.0221354803954259	0.02987266092182	-0.740994598819197	0.45869671521719	0.623650488070065
GPR20	8.17428441726207	-0.028463891806006	0.087596271747595	-0.324944101365679	0.745223378381313	0.84897563733166
GPR21	22.110171406139	-0.30741033528007	0.103024288771651	-2.98386272737521	0.00284634438665973	0.0191379396660588
GPR22	399.555162629328	-0.19774509578862	0.0586483886722301	-3.3717055193752	0.000747042781707042	0.00812233277902431
GPR25	0.839141874135895	-0.0529983346537779	0.143186671441052	-0.370134553170311	0.711282237779827	0.82649899181778
GPR26	454.504203730669	-0.0295640612628279	0.0512583984747016	-0.576765215897628	0.564098070263606	0.713975587279604
GPR27	432.944816517777	-0.0333585840770554	0.0324169991162085	-1.02904602481777	0.30345804780597	0.471426266271537
GPR3	78.1735299892209	-0.108668841122716	0.0758947398977579	-1.43183626782449	0.152190685134646	0.296059916018866
GPR34	81.057484522236	-0.185012409514796	0.0854462404364677	-2.16524926748953	0.0303686012223377	0.0956768274467068
GPR35	87.4494767710272	0.159601529470686	0.0621944731434987	2.56616900833687	0.0102828711852455	0.0457039818826075
GPR37	795.922204191803	0.0464298031849502	0.0515468228248437	0.900730649155989	0.367731548617776	0.538271779152194
GPR37L1	4425.95618299386	0.120109626168203	0.0471211844090041	2.54895176499961	0.0108047243215948	0.0471679287701659
GPR39	11.9160167466076	-0.0559884419895334	0.053979875282151	-1.03720954701884	0.299638209698447	0.467503584109091
GPR4	283.573487398456	0.24576276279982	0.0765629297698679	3.20994459771238	0.00132760558116916	0.0118479569141311
GPR42	0.407584991972579	0.259951164446869	0.206685120081352	1.25771591271085	0.208494515293221	0.366621189584702
GPR45	14.9113110840539	-0.286994489150427	0.0864326450515345	-3.32044089336049	0.000898753880421461	0.00907709994264822
GPR52	16.4946725915787	-0.226118425317898	0.113543855582521	-1.99146333509488	0.0464299722554507	0.128419701429814
GPR55	58.4674100604199	0.0252198083181496	0.0670801626275584	0.375965223253478	0.706942750298634	0.822780525513775
GPR56	4162.06214189616	0.148288521950653	0.0402152574314119	3.68736970547964	0.000226584045315186	0.00378812772924396
GPR6	58.1180024954152	-0.0773822688812269	0.0634740476547934	-1.21911665854483	0.222799918011915	0.384355856760238
GPR61	154.173030039238	-0.202775108085359	0.0733815467174299	-2.76329836527137	0.00572204340660862	0.0305510580036765
GPR62	123.64269814488	0.13909922621441	0.0513826144879288	2.70712628387347	0.0067868435283409	0.0342453280882777
GPR63	191.843829814049	-0.0819231706934916	0.0487485940520106	-1.68052376251275	0.0928554549417312	0.209459571729161
GPR64	3.52506283282489	-0.171069029212321	0.0869836633757675	-1.96667997843809	0.0492201165227854	0.133578740910804
GPR65	11.3362262192532	-0.0883480342035421	0.0922531753068176	-0.957669304169882	0.338229539971457	0.508467806875123
GPR68	80.9390029502214	-0.181125013162866	0.0695356300822164	-2.60477992287853	0.0091933289959499	0.0421618377424736
GPR75	195.166020720788	-0.172611389602396	0.0742291789324125	-2.32538460057012	0.0200514041696264	0.0722776384492086
GPR75-ASB3	58.7474577923726	0.0413831133038079	0.0453797395261793	0.911929282448486	0.361805945616492	0.531935768873382
GPR78	1.7684609136589	-0.562103924186461	0.151832205772386	-3.70213895877346	0.000213789465122654	0.00366360567667926
GPR82	3.05340459378849	0.150073226886009	0.135701977388421	1.10590302200574	0.268768496647909	0.434274362801129
GPR83	204.849272357785	-0.14323943695532	0.0623503485019421	-2.29733177755787	0.02159985033431	0.075980575437514
GPR84	16.1894993186244	0.0709580458824879	0.0907791736738249	0.781655560530265	0.434417024953968	0.601108300157861
GPR85	435.898496416707	-0.0890535711568391	0.035543472808301	-2.5054831202662	0.0122284235000079	0.0513866645762376
GPR87	0.220376748489057	-0.168854175322655	0.474314251529517	-0.355996419627184	0.721843246498229	0.834128904191279
GPR88	79.902722629777	-0.104779430103214	0.0668733880822462	-1.56683298256621	0.117153735770487	0.24640672265028
GPR89A	189.645733524456	0.00862888007925882	0.03675681170704	0.234755945320636	0.814398162756023	0.892408608922903
GPR89B	16.0664029750638	-0.15698051664219	0.0649589778314936	-2.41661001885534	0.0156657911883231	0.0607255260757832
GPR97	7.50335003602731	0.0110681584323192	0.106716457314168	0.103715572188974	0.917395068483848	0.953600067887817
GPR98	2100.27239447515	0.006900579783003	0.0626888672978184	0.11007663849181	0.912348595334847	0.951100679363912
GPRASP1	2831.72781859138	-0.214452183695481	0.0461612244443302	-4.64572130130792	3.3889026262268e-06	0.000246777610987969
GPRASP2	1158.26657069675	-0.173700066627312	0.04731675185549	-3.6710057181822	0.000241597934375231	0.00393158103348087
GPRC5A	19.3137842605993	0.0791124026814635	0.113230114809313	0.698686942203438	0.484747696103711	0.647787980659528
GPRC5B	10434.9722200929	0.114759685796231	0.0417901338310939	2.74609519701621	0.00603092609506678	0.0316062836872097
GPRC5C	256.298832598397	0.108605171072832	0.0508540019340076	2.13562683255031	0.0327098425249862	0.100495352029877
GPRC5D	0.616464576026629	0.0983646884539455	0.166779699921932	0.589788136685634	0.555332697142539	0.706935872157199
GPRIN1	976.041222557506	-0.0754887320532003	0.0452533145875475	-1.66813707992945	0.0952885178181373	0.213863964793222
GPRIN2	16.7570166372573	-0.300811705453865	0.0879303138754229	-3.42102390172343	0.000623858491680049	0.00715558671032888
GPRIN3	217.937433946861	-0.142210110119101	0.063913263021409	-2.22504850161484	0.0260779823429728	0.0863675140770283
GPS1	1875.35075834154	0.06119506399355	0.032577487032475	1.87844642321697	0.0603201198688799	0.154577553962377
GPS2	25.1649924091893	0.201698479475778	0.0659380712036281	3.05890778717046	0.0022214551617588	0.0165604250276957
GPSM1	1408.61319254445	0.0888787912215044	0.0363356187568172	2.44605140251889	0.0144430407319217	0.0575166219956192
GPSM2	724.855157182463	0.0723776452619654	0.0400223768205138	1.80842945901373	0.0705396864420532	0.172843661354278
GPSM3	142.269874488772	0.153535026328401	0.0622860604566653	2.46499819065007	0.0137013943419156	0.0554940091936757
GPT	176.5359963202	0.253175357906319	0.0594114618778576	4.26138913105379	2.03160134484081e-05	0.000842336911661152
GPT2	2671.34144243292	0.121526520989303	0.0434670541633905	2.79583061995623	0.00517665230355077	0.0286817650488614
GPX1	1798.7243663888	0.108160311839087	0.0396453036741026	2.72819985762249	0.00636810125762865	0.0328468937190364
GPX2	1.71422645145978	-0.0613022675904917	0.117227575444111	-0.522933852024587	0.601020286118348	0.743222075778342
GPX3	1474.49234628338	-0.0601798104981349	0.0452761254602273	-1.3291731544255	0.183790849729121	0.336189135314968
GPX4	4660.52968681132	0.0788860282861173	0.0379206569247818	2.08029171125893	0.0374987846013673	0.110619818881072
GPX7	57.4933113335114	0.0232517920132065	0.0286788201823573	0.810765291785281	0.417500469971583	0.585223280902419
GPX8	7.44293407179892	-0.101398783558099	0.0890906217432802	-1.13815328228695	0.255056482490207	0.419578325690766
GRAMD1A	1072.07931806451	0.0751374402979103	0.0340579158944484	2.20616671116268	0.0273723291471127	0.0893894547670267
GRAMD1B	2763.9634312242	-0.0681517918197962	0.0306875090287669	-2.22083166658818	0.0263623649077612	0.0870756901498779
GRAMD1C	550.198336371095	0.111219376827025	0.0548699209318837	2.02696440851617	0.0426660526859734	0.121260308150312
GRAMD2	60.6986987263467	0.0183460555992308	0.0457214483816826	0.401257095927451	0.68823084798643	0.809427851957982
GRAMD3	1682.50582190405	0.126654212068913	0.0452154878385885	2.80112452885716	0.00509248635465313	0.0283878678071706
GRAMD4	1099.04279342427	-0.0239981789601001	0.0316427560908882	-0.758409883487063	0.448205642925539	0.613865338829027
GRAP	91.7526667724874	0.156095000174831	0.0633429371016019	2.46428421726727	0.013728720005145	0.0555852604458652
GRAP2	3.54686010565413	0.152106945212533	0.0830573941599342	1.83134742849791	0.0670487027202955	0.166502517100651
GRAPL	2.64106513491735	-0.0451608042167972	0.094019260412572	-0.480335667592195	0.630988730768547	0.765833308112155
GRASP	998.651856176907	-0.0426016870471089	0.0469297764328368	-0.907775197013308	0.363997005225838	0.534341190713959
GRB10	1197.11780266424	-0.0736438324545029	0.0343923439771831	-2.14128564494936	0.0322510100350395	0.0996332005200123
GRB14	125.516065929775	-0.0679596874572786	0.0445438381233924	-1.52568099922196	0.127089328772271	0.260938888396189
GRB2	998.890726269552	-0.108906733200199	0.0347581028979598	-3.13327610312678	0.0017286674733386	0.014039145257934
GRB7	26.5456659540725	0.158913888332069	0.0592234238608826	2.68329451376134	0.00729007597260906	0.0360880624625215
GREB1	645.285329002244	-0.0605411390070307	0.0383875364024696	-1.57710404680035	0.114771586220949	0.242584545586185
GREB1L	62.6949506902886	-0.0925667187992969	0.0586156922919555	-1.5792139473204	0.11428699189853	0.24187420400457
GREM1	168.411222927389	-0.0936142097688824	0.0559015430308561	-1.67462657904112	0.0940075210067139	0.211668556405492
GREM2	201.860021588318	-0.16254263224501	0.0547180130671743	-2.97055070412489	0.00297266329218819	0.0197316076280787
GRHL1	85.0080196814268	-0.110673075210116	0.0409896880155998	-2.70002238533741	0.00693348106789644	0.0347898553525516
GRHL2	0.429471962503705	-0.119097851353649	0.221286219689367	-0.538207266231192	0.590433964145038	0.735634566847104
GRHL3	2.26553898757022	-0.0911188332681262	0.127427188290375	-0.715065870091151	0.474568342099696	0.63876545021201
GRHPR	1102.66522841994	0.073705730885662	0.0179197129293312	4.1131089084033	3.90366107383984e-05	0.00126220802370743
GRIA1	1746.78160716034	-0.0835006250444257	0.038861362100783	-2.14867983340047	0.0316597883781144	0.0983547928207495
GRIA2	4426.7962407494	-0.163449636688636	0.0444732089679819	-3.67523820478775	0.000237627599475444	0.00389728452075429
GRIA3	2216.10326050425	-0.142508979259956	0.0379649648606448	-3.75369712004351	0.000174245389128496	0.00325414530063143
GRIA4	1220.48061538068	-0.161162208136083	0.0422703892209029	-3.81265020517928	0.00013748462442919	0.00281525015470145
GRID1	758.624494912661	-0.0243092936112424	0.0300027672347159	-0.810235050022798	0.417805096472182	0.585413544098907
GRID2	91.5638586705664	-0.162298741699515	0.062554411030445	-2.59452113809408	0.00947227887666595	0.0432070809445216
GRID2IP	43.6952120583895	-0.126340573830733	0.0778387508599482	-1.62310638897651	0.104566664087934	0.227100098044666
GRIK1	276.00307754091	-0.0986819637181208	0.0373546583004973	-2.64175790136479	0.00824769874313724	0.0392989778001519
GRIK2	641.446828801585	-0.161104577437303	0.0523760058519368	-3.0759233129142	0.00209851810452455	0.0159375185230127
GRIK3	641.334943422495	-0.0406853132493651	0.0393427965171538	-1.03412357155715	0.301078397996489	0.468972093765918
GRIK4	286.016932664411	0.0228027668554669	0.0269848170958057	0.845022101669579	0.398098499118027	0.56762097024201
GRIK5	1351.88438428118	0.00865316943344561	0.0381430944722804	0.22686070842349	0.820532055621127	0.896472475780881
GRIN1	13950.5083982957	-0.0372941802181195	0.0618977892755081	-0.602512313519348	0.546833169208066	0.70035217673256
GRIN2A	2364.19164329211	-0.266282000690794	0.0791484207570991	-3.3643375084892	0.000767276504151442	0.00823970027125804
GRIN2C	1342.82621777918	0.113645182937947	0.0497770137112429	2.28308559443128	0.0224253269462406	0.0779958541652209
GRIN2D	178.442327455778	-0.0302536268147427	0.0476658319457842	-0.634702586312846	0.52562240655154	0.682721465604466
GRIN3A	161.539432743248	-0.160889940693617	0.0755460265407223	-2.12969428123252	0.0331968614407852	0.101452090571372
GRIN3B	0.926299311114904	-0.154699312199629	0.137074400661958	-1.12857916177315	0.25907540532787	0.423828190460385
GRINA	4565.45707358177	-0.0420016873921895	0.0326924779102368	-1.28475080743384	0.198879377525766	0.354423790435334
GRIP1	147.637519480743	-0.1190628771569	0.0601827754315638	-1.97835470868722	0.0478887053292056	0.131226325731317
GRIP2	409.07931647901	-0.0164892626801683	0.0501553377082086	-0.328763865096448	0.742334177618239	0.84721729185284
GRIPAP1	2677.42401907116	-0.0382355579676279	0.031846924175006	-1.20060442124693	0.229904685211379	0.392018703207242
GRK1	3.91557032114222	-0.0601825365005521	0.0742733839859065	-0.810284024651036	0.417776954820044	0.585413544098907
GRK4	403.386344792986	0.0466095569333786	0.0401169602503199	1.1618416909593	0.245299775740272	0.409131980882943
GRK5	285.054473007274	-0.0469153789892331	0.0239001255749807	-1.96297625475012	0.0496489332048927	0.134489787648327
GRK6	588.130450369521	0.0375233997180149	0.0240007957073545	1.56342315377972	0.117953097662592	0.247613160774034
GRK7	4.12158305277804	0.264644710267702	0.0919438074064318	2.87833099077415	0.00399785434596482	0.0239254580141198
GRM1	358.699131947045	-0.145463193559352	0.0634328477037087	-2.29318403359096	0.0218374119735237	0.0765347192948714
GRM2	466.895078368649	-0.0421470511185917	0.0424356092883043	-0.993200093634755	0.320612452734466	0.489735097685619
GRM3	1151.01113546916	-0.0541239043070412	0.0269877982478018	-2.00549536535273	0.0449101157218088	0.125520101477803
GRM4	187.259125723469	-0.0124634679175922	0.0528086639695933	-0.23601180148713	0.813423512568396	0.891622471464352
GRM5	1459.47069079414	-0.195062798295127	0.0637067615378926	-3.06188532561185	0.00219947697592585	0.0164833011497944
GRM6	1.05426802598804	-0.142425334346773	0.149073114386836	-0.955405908923236	0.339372466999495	0.509720445928438
GRM7	354.201132668475	-0.158851968227215	0.0496726243538215	-3.19797816792811	0.00138394757477329	0.0122068031210445
GRM8	112.676186341007	-0.148874954113096	0.0530312289929429	-2.80730725914173	0.00499575656323848	0.0280471192087742
GRN	884.206920964806	0.083243786762552	0.0307003094049186	2.71149667140538	0.00669802135522413	0.0339127689475283
GRP	10.1324104942384	-0.00149024924582985	0.0719353779428339	-0.0207164998425967	0.983471806873552	0.991186832676401
GRPEL1	490.203179747365	-0.0364677208650999	0.0302831679269311	-1.20422410736853	0.22850297064922	0.390416380033597
GRPEL2	286.078764155517	-0.0879118460250822	0.0301029255460736	-2.92037549275834	0.00349609864639161	0.0218981248947038
GRPR	5.10726468458115	-0.420157747545184	0.159263640403003	-2.63812723658716	0.00833652964531878	0.0395510518331138
GRSF1	1786.51718341722	-0.0678137105707354	0.0223344144645036	-3.03628781844775	0.00239510615701306	0.0172525290137961
GRTP1	48.4372397729445	0.248502790162381	0.0508638457708103	4.88564689508774	1.03089811121978e-06	0.000105902006466822
GRWD1	393.154222071869	0.0153473564248467	0.025668570982764	0.597904590604293	0.549903596634486	0.702776760183199
GRXCR1	0.337776548811155	-0.350622777377742	0.255704549041623	-1.3712027364858	0.170311765395391	0.319548901815256
GRXCR2	0.174727885071759	0.0288347556397916	0.33248650216828	0.0867245901765887	0.930890429920271	0.961102906813452
GSAP	306.274688068143	-0.0867680561823157	0.0342601044484796	-2.53262672659967	0.0113211438826326	0.0488076479178871
GSC	0.29954775348823	0.0376807304973461	0.219660906468177	0.171540448881855	0.863798828159622	0.922965320026782
GSC2	0.179118666960594	-0.047672546091438	0.273103678552997	-0.174558418048503	0.861426624422933	0.921965344770818
GSDMA	0.688747179186841	-0.189376439985758	0.178277220439077	-1.06225820393287	0.288118483158328	0.455268183043124
GSDMB	668.219472785461	0.0658933747530891	0.0618331434941625	1.06566431899601	0.286575412612307	0.453572993975853
GSDMC	1.70978035883139	-0.286322401943133	0.130971373176335	-2.18614491853604	0.0288050045859303	0.092260124649558
GSDMD	332.952732283557	0.213608541472646	0.0660887856600501	3.23214505062043	0.00122864671699803	0.011213099658922
GSE1	847.297065089637	-0.0630831548717549	0.040519820425812	-1.55684685195617	0.119506850472473	0.249809820955063
GSG1	2.80169482294163	-0.0159752498602257	0.136366661084906	-0.117149233787274	0.906741795380945	0.948041871123743
GSG1L	273.348049575622	0.0610166664898885	0.027011510287015	2.25891354617148	0.0238887631974647	0.0815152894221816
GSG2	0.986384610896782	0.194332268325697	0.16589774363652	1.17139789888569	0.241438876438906	0.405070393762118
GSK3A	1767.98287630488	0.04167321396883	0.0365215050593386	1.14105960039492	0.25384512168875	0.4181531987442
GSK3B	1520.23811127233	-0.172047429266671	0.0484756599776117	-3.54915083871226	0.000386475628206209	0.00532875153916545
GSKIP	321.285901701851	-0.0997636254409865	0.0368582383455888	-2.70668458176396	0.00679587916043467	0.0342780505615521
GSN	4306.07394101786	0.180026561704942	0.0398943036264157	4.5125881476908	6.4041304805517e-06	0.000382724087442902
GSPT1	1507.25305555412	-0.00603251883974263	0.0246024906558129	-0.245199517566621	0.806301949914944	0.887577432290136
GSPT2	278.169758052827	-0.0700679572218929	0.0402233199872154	-1.74197349309215	0.0815130825944598	0.19189122988924
GSR	526.352706048149	-0.103710668785265	0.026016834930804	-3.98629076369591	6.71142587156798e-05	0.00178947264277146
GSS	562.607304329757	-0.0403628928610645	0.0345271691670168	-1.16901830746155	0.242396255411362	0.405929993480947
GSTA1	4.30835134805785	0.0201478885747075	0.137477758413416	0.146553804827976	0.883484218269013	0.934378775054633
GSTA4	856.484151282914	-0.0741261542315319	0.0332559282916444	-2.22896061061559	0.0258165257127382	0.0858618704907823
GSTCD	108.510308739676	-0.110245661858904	0.0400914788909347	-2.74985270956998	0.00596220580215538	0.0313409125742053
GSTK1	929.196013139318	0.019961291967195	0.0214917462189154	0.928788743542234	0.352998579165298	0.52300109953821
GSTM1	333.989414634457	-0.0970233021136851	0.230784286679396	-0.420406880856967	0.674188242322134	0.798548142952768
GSTM2	942.080115420079	0.130579767624184	0.0546132691349082	2.39098976663747	0.016803021212989	0.0636561224252373
GSTM3	2492.87310233055	0.102755210999224	0.0477784817849452	2.15065877274489	0.0315031426921861	0.0980544924487751
GSTM4	708.841214090653	0.0784146512457905	0.0313210221153322	2.50357893676162	0.0122944251800392	0.0515154384295182
